Sales ID,Count,Open Date,Year,Month,Month Order,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N)
548703,1,21-Jan-2025,2025,Jan,1,1,99110,1212,24.1,21-30,Partly Cloudy,44,10.4,,North,10,13.7,0,N,N,N
548701,1,21-Jan-2025,2025,Jan,1,1,99110,1217,,,Rain,,,,,7,,0,N,Y,N
548700,1,21-Jan-2025,2025,Jan,1,1,147160,1288,21,21-30,Rain,55,9.2,,NNW,7,10.6,0,N,Y,N
548699,1,21-Jan-2025,2025,Jan,1,1,147160,1288,21,21-30,Rain,55,9.2,,NNW,7,10.6,0,N,Y,N
548698,1,21-Jan-2025,2025,Jan,1,14,132120,1401,24.1,21-30,Partly Cloudy,44,10.4,,North,10,13.7,0,N,N,N
548697,1,21-Jan-2025,2025,Jan,1,1,99110,1288,24.1,21-30,Partly Cloudy,44,10.4,,North,10,13.7,0,N,N,N
548696,1,21-Jan-2025,2025,Jan,1,6,87110,1288,18,11-20,Rain,65,12.7,,NNW,7,4.8,0,N,Y,N
548695,1,21-Jan-2025,2025,Jan,1,2,99110,1224,23,21-30,Partly Cloudy,48,8.1,,NW,10,13.9,0,N,N,N
548694,1,21-Jan-2025,2025,Jan,1,1,99110,1222,23,21-30,Partly Cloudy,48,8.1,,NW,10,13.9,0,N,N,N
548693,1,21-Jan-2025,2025,Jan,1,1,147160,1224,18,11-20,Rain,65,12.7,,NNW,7,4.8,0,N,Y,N
548692,1,21-Jan-2025,2025,Jan,1,1,147160,1288,18,11-20,Rain,65,12.7,,NNW,7,4.8,0,N,Y,N
548691,1,21-Jan-2025,2025,Jan,1,1,87110,1402,,,Rain,,,,,7,,0,N,Y,N
548690,1,21-Jan-2025,2025,Jan,1,1,99110,1224,,,Rain,,,,,7,,0,N,Y,N
548689,1,21-Jan-2025,2025,Jan,1,1,147160,1288,18,11-20,Rain,65,12.7,,NNW,7,4.8,0,N,Y,N
548688,1,21-Jan-2025,2025,Jan,1,1,99110,1222,23,21-30,Partly Cloudy,48,8.1,,NW,10,13.9,0,N,N,N
548687,1,21-Jan-2025,2025,Jan,1,1,99110,1402,23,21-30,Partly Cloudy,48,8.1,,NW,10,13.9,0,N,N,N
548686,1,21-Jan-2025,2025,Jan,1,1,147160,1288,18,11-20,Rain,65,12.7,,NNW,7,4.8,0,N,Y,N
548684,1,21-Jan-2025,2025,Jan,1,1,99110,1301,23,21-30,Partly Cloudy,48,8.1,,NW,10,13.9,0,N,N,N
548685,1,21-Jan-2025,2025,Jan,1,1,87110,1222,,,Rain,,,,,7,,0,N,Y,N
548683,1,21-Jan-2025,2025,Jan,1,1,99110,1224,,,Rain,,,,,7,,0,N,Y,N
548682,1,21-Jan-2025,2025,Jan,1,1,87110,1215,,,Rain,,,,,7,,0,N,Y,N
548681,1,21-Jan-2025,2025,Jan,1,1,147160,1288,18,11-20,Rain,68,8.1,,NW,7,7.7,0,N,Y,N
548680,1,21-Jan-2025,2025,Jan,1,1,99110,1288,18,11-20,Rain,68,8.1,,NW,7,7.7,0,N,Y,N
548679,1,21-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548678,1,21-Jan-2025,2025,Jan,1,1,99110,1402,23,21-30,Clear,50,5.8,,NW,10,15.8,0,N,N,N
548677,1,20-Jan-2025,2025,Jan,1,6,99110,1288,24.1,21-30,Rain,51,15,19.6,WNW,7,11.5,0,N,Y,N
548676,1,20-Jan-2025,2025,Jan,1,1,132120,1402,28.9,21-30,Scattered Clouds,41,13.8,18.4,West,10,18.2,0,N,N,N
548675,1,20-Jan-2025,2025,Jan,1,1,99110,1217,26.1,21-30,Rain,47,10.4,,WNW,7,16.2,0,N,Y,N
548674,1,20-Jan-2025,2025,Jan,1,2,87110,1288,,,Rain,,,,,7,,0,N,Y,N
548673,1,20-Jan-2025,2025,Jan,1,6,99110,1224,,,Rain,,,,,7,,0,N,Y,N
548672,1,20-Jan-2025,2025,Jan,1,1,99110,1288,32,31-40,Scattered Clouds,37,9.2,,WNW,10,24.2,0,N,N,N
548671,1,20-Jan-2025,2025,Jan,1,2,132120,1224,27,21-30,Rain,47,13.8,,WNW,7,15.6,0,N,Y,N
548670,1,20-Jan-2025,2025,Jan,1,1,87110,1402,,,Rain,,,,,7,,0,N,Y,N
548669,1,20-Jan-2025,2025,Jan,1,1,99110,1402,33.1,31-40,Scattered Clouds,34,16.1,,West,10,22.6,0,N,N,N
548668,1,20-Jan-2025,2025,Jan,1,1,99110,1217,27,21-30,Rain,47,13.8,,WNW,7,15.6,0,N,Y,N
548667,1,20-Jan-2025,2025,Jan,1,1,132120,1301,30.9,31-40,Rain,37,15,,West,7,20.2,0,N,Y,N
548666,1,20-Jan-2025,2025,Jan,1,1,87110,1288,,,Rain,,,,,7,,0,N,Y,N
548665,1,20-Jan-2025,2025,Jan,1,8,99110,1224,30.9,31-40,Rain,37,15,,West,7,20.2,0,N,Y,N
548664,1,20-Jan-2025,2025,Jan,1,1,99110,1215,35.1,31-40,Scattered Clouds,30,11.5,20.7,West,10,26.9,0,N,N,N
548663,1,20-Jan-2025,2025,Jan,1,1,99110,1288,37,31-40,Scattered Clouds,30,11.5,,West,10,29.3,0,N,N,N
548662,1,20-Jan-2025,2025,Jan,1,8,99110,1288,32,31-40,Rain,38,12.7,23,West,7,22.5,0,N,Y,N
548661,1,20-Jan-2025,2025,Jan,1,1,99110,1288,32,31-40,Rain,38,12.7,23,West,7,22.5,0,N,Y,N
548660,1,20-Jan-2025,2025,Jan,1,1,132120,1224,34,31-40,Rain,37,12.7,20.7,West,7,25,0,N,Y,N
548658,1,20-Jan-2025,2025,Jan,1,1,99110,1212,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548659,1,20-Jan-2025,2025,Jan,1,1,99110,1401,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548656,1,20-Jan-2025,2025,Jan,1,1,87110,1402,,,Rain,,,,,7,,0,N,Y,N
548657,1,20-Jan-2025,2025,Jan,1,1,99110,1401,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548655,1,20-Jan-2025,2025,Jan,1,3,99110,1217,34,31-40,Rain,37,12.7,20.7,West,7,25,0,N,Y,N
548654,1,20-Jan-2025,2025,Jan,1,3,87110,1215,34,31-40,Rain,37,12.7,20.7,West,7,25,0,N,Y,N
548653,1,20-Jan-2025,2025,Jan,1,1,132120,1402,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548652,1,20-Jan-2025,2025,Jan,1,1,87110,1288,,,Rain,,,,,7,,0,N,Y,N
548651,1,20-Jan-2025,2025,Jan,1,1,87110,1401,,,Rain,,,,,7,,0,N,Y,N
548650,1,20-Jan-2025,2025,Jan,1,1,99110,1301,34,31-40,Rain,37,12.7,20.7,West,7,25,0,N,Y,N
548648,1,20-Jan-2025,2025,Jan,1,1,26151,1301,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548649,1,20-Jan-2025,2025,Jan,1,1,99110,1222,37,31-40,Scattered Clouds,37,13.8,,WSW,10,28.5,0,N,N,N
548647,1,20-Jan-2025,2025,Jan,1,1,147160,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548646,1,20-Jan-2025,2025,Jan,1,1,99110,1215,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548645,1,20-Jan-2025,2025,Jan,1,1,147160,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548644,1,20-Jan-2025,2025,Jan,1,1,132120,1402,,,Rain,,,,,7,,0,N,Y,N
548642,1,20-Jan-2025,2025,Jan,1,6,87110,1215,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548643,1,20-Jan-2025,2025,Jan,1,1,87110,1215,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548641,1,20-Jan-2025,2025,Jan,1,1,147160,1212,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548638,1,20-Jan-2025,2025,Jan,1,1,87110,1215,,,Rain,,,,,7,,0,N,Y,N
548639,1,20-Jan-2025,2025,Jan,1,1,99110,1224,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548640,1,20-Jan-2025,2025,Jan,1,1,99110,1217,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548637,1,20-Jan-2025,2025,Jan,1,1,99110,1224,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548635,1,20-Jan-2025,2025,Jan,1,1,132120,1224,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548636,1,20-Jan-2025,2025,Jan,1,1,87110,1215,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548634,1,20-Jan-2025,2025,Jan,1,1,99110,1224,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548633,1,20-Jan-2025,2025,Jan,1,1,147160,1212,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548632,1,20-Jan-2025,2025,Jan,1,1,99110,1215,,,Rain,,,,,7,,0,N,Y,N
548630,1,20-Jan-2025,2025,Jan,1,1,132120,1224,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548631,1,20-Jan-2025,2025,Jan,1,11,99110,1401,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548629,1,20-Jan-2025,2025,Jan,1,1,132120,1224,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548628,1,20-Jan-2025,2025,Jan,1,7,147160,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548627,1,20-Jan-2025,2025,Jan,1,1,132120,1224,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548626,1,20-Jan-2025,2025,Jan,1,1,147160,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548624,1,20-Jan-2025,2025,Jan,1,1,99110,1401,,,Rain,,,,,7,,0,N,Y,N
548625,1,20-Jan-2025,2025,Jan,1,7,99110,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548622,1,20-Jan-2025,2025,Jan,1,1,99110,1401,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548623,1,20-Jan-2025,2025,Jan,1,1,132120,1224,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548621,1,20-Jan-2025,2025,Jan,1,1,147160,1288,36,31-40,Rain,36,15,24.2,West,7,26.7,0,N,Y,N
548620,1,20-Jan-2025,2025,Jan,1,1,132120,1401,37,31-40,Scattered Clouds,34,12.7,,West,10,28.9,0,N,N,N
548619,1,20-Jan-2025,2025,Jan,1,1,99110,1288,,,Rain,,,,,7,,0,N,Y,N
548618,1,20-Jan-2025,2025,Jan,1,1,132120,1401,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548617,1,20-Jan-2025,2025,Jan,1,2,132120,1301,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548616,1,20-Jan-2025,2025,Jan,1,1,87110,1336,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548614,1,20-Jan-2025,2025,Jan,1,1,99110,1288,34,31-40,Rain,40,13.8,21.9,WSW,7,24.6,0,N,Y,N
548615,1,20-Jan-2025,2025,Jan,1,6,99110,1402,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548613,1,20-Jan-2025,2025,Jan,1,1,99110,1224,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548612,1,20-Jan-2025,2025,Jan,1,6,99110,1301,34,31-40,Rain,40,13.8,21.9,WSW,7,24.6,0,N,Y,N
548611,1,20-Jan-2025,2025,Jan,1,1,99110,1215,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548610,1,20-Jan-2025,2025,Jan,1,3,99110,1301,36,31-40,Scattered Clouds,37,15,,West,10,26.7,0,N,N,N
548608,1,20-Jan-2025,2025,Jan,1,1,99110,1224,32,31-40,Rain,45,15,24.2,West,7,21.6,0,N,Y,N
548609,1,20-Jan-2025,2025,Jan,1,1,99110,1336,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548607,1,20-Jan-2025,2025,Jan,1,4,99110,1224,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548606,1,20-Jan-2025,2025,Jan,1,1,99110,1401,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548605,1,20-Jan-2025,2025,Jan,1,4,99110,1288,32,31-40,Rain,45,15,24.2,West,7,21.6,0,N,Y,N
548604,1,20-Jan-2025,2025,Jan,1,8,99110,1301,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548603,1,20-Jan-2025,2025,Jan,1,1,99110,1402,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548602,1,20-Jan-2025,2025,Jan,1,7,99110,1336,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548601,1,20-Jan-2025,2025,Jan,1,1,99110,1401,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548600,1,20-Jan-2025,2025,Jan,1,1,99110,1402,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548599,1,20-Jan-2025,2025,Jan,1,2,99110,1402,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548598,1,20-Jan-2025,2025,Jan,1,1,132120,1402,,,Rain,,,,,7,,0,N,Y,N
548597,1,20-Jan-2025,2025,Jan,1,1,132120,1402,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548596,1,20-Jan-2025,2025,Jan,1,3,132120,1402,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548595,1,20-Jan-2025,2025,Jan,1,1,99110,1401,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548594,1,20-Jan-2025,2025,Jan,1,1,132120,1224,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548593,1,20-Jan-2025,2025,Jan,1,4,99110,1288,32,31-40,Rain,45,15,24.2,West,7,21.6,0,N,Y,N
548592,1,20-Jan-2025,2025,Jan,1,2,87110,1224,36,31-40,Partly Cloudy,44,12.7,,West,10,27.5,0,N,N,N
548591,1,20-Jan-2025,2025,Jan,1,1,87110,1224,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548590,1,20-Jan-2025,2025,Jan,1,1,87110,1401,,,Rain,,,,,7,,0,N,Y,N
548589,1,20-Jan-2025,2025,Jan,1,1,87110,1224,,,Rain,,,,,7,,0,N,Y,N
548588,1,20-Jan-2025,2025,Jan,1,1,147160,1288,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548587,1,20-Jan-2025,2025,Jan,1,3,99110,1288,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548586,1,20-Jan-2025,2025,Jan,1,2,99110,1224,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548585,1,20-Jan-2025,2025,Jan,1,2,99110,1288,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548582,1,20-Jan-2025,2025,Jan,1,6,99110,1288,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548583,1,20-Jan-2025,2025,Jan,1,29,132120,1224,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548584,1,20-Jan-2025,2025,Jan,1,1,87110,1215,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548581,1,20-Jan-2025,2025,Jan,1,1,87110,1401,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548580,1,20-Jan-2025,2025,Jan,1,1,132120,1224,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548579,1,20-Jan-2025,2025,Jan,1,1,87110,1288,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548578,1,20-Jan-2025,2025,Jan,1,1,99110,1222,,,Rain,,,,,7,,0,N,Y,N
548577,1,20-Jan-2025,2025,Jan,1,1,99110,1402,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548576,1,20-Jan-2025,2025,Jan,1,1,99110,1401,,,Rain,,,,,7,,0,N,Y,N
548575,1,20-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548573,1,20-Jan-2025,2025,Jan,1,1,132120,1215,34,31-40,Scattered Clouds,44,16.1,24.2,West,10,23.8,0,N,N,N
548574,1,20-Jan-2025,2025,Jan,1,1,99110,1288,30.9,31-40,Rain,52,15,21.9,WSW,7,20.2,0,N,Y,N
548572,1,20-Jan-2025,2025,Jan,1,1,99110,1336,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548571,1,20-Jan-2025,2025,Jan,1,2,99110,1215,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548570,1,20-Jan-2025,2025,Jan,1,1,99110,1401,,,Rain,,,,,7,,0,N,Y,N
548569,1,20-Jan-2025,2025,Jan,1,1,99110,1217,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548568,1,20-Jan-2025,2025,Jan,1,7,87110,1224,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548566,1,20-Jan-2025,2025,Jan,1,1,87110,1217,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548567,1,20-Jan-2025,2025,Jan,1,2,147160,1402,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548563,1,20-Jan-2025,2025,Jan,1,1,147160,1401,,,Rain,,,,,7,,0,N,Y,N
548564,1,20-Jan-2025,2025,Jan,1,2,99110,1336,,,Rain,,,,,7,,0,N,Y,N
548565,1,20-Jan-2025,2025,Jan,1,1,147160,1402,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548562,1,20-Jan-2025,2025,Jan,1,1,99110,1288,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548561,1,20-Jan-2025,2025,Jan,1,1,132120,1215,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548560,1,20-Jan-2025,2025,Jan,1,1,99110,1224,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548559,1,20-Jan-2025,2025,Jan,1,1,147160,1217,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548558,1,20-Jan-2025,2025,Jan,1,1,99110,1401,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548557,1,20-Jan-2025,2025,Jan,1,7,99110,1224,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548556,1,20-Jan-2025,2025,Jan,1,1,132120,1215,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548555,1,20-Jan-2025,2025,Jan,1,1,87110,1401,32,31-40,Scattered Clouds,50,17.3,25.3,West,10,20.8,0,N,N,N
548554,1,20-Jan-2025,2025,Jan,1,1,99110,1288,28.9,21-30,Rain,58,15,26.5,West,7,17.7,0,N,Y,N
548551,1,20-Jan-2025,2025,Jan,1,1,99110,1288,,,Rain,,,,,7,,0,N,Y,N
548552,1,20-Jan-2025,2025,Jan,1,1,99110,1401,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548553,1,20-Jan-2025,2025,Jan,1,1,87110,1224,,,Rain,,,,,7,,0,N,Y,N
548550,1,20-Jan-2025,2025,Jan,1,1,99110,1288,28,21-30,Rain,66,11.5,18.4,West,7,18.1,0,N,Y,N
548549,1,20-Jan-2025,2025,Jan,1,1,147160,1402,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548548,1,20-Jan-2025,2025,Jan,1,1,132120,1301,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548547,1,20-Jan-2025,2025,Jan,1,1,99110,1336,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548546,1,20-Jan-2025,2025,Jan,1,1,132120,1336,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548545,1,20-Jan-2025,2025,Jan,1,1,132120,1217,28,21-30,Rain,66,11.5,18.4,West,7,18.1,0,N,Y,N
548544,1,20-Jan-2025,2025,Jan,1,1,99110,1288,,,Rain,,,,,7,,0,N,Y,N
548543,1,20-Jan-2025,2025,Jan,1,1,147160,1212,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548541,1,20-Jan-2025,2025,Jan,1,1,99110,1288,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548542,1,20-Jan-2025,2025,Jan,1,1,87110,1402,,,Rain,,,,,7,,0,N,Y,N
548539,1,20-Jan-2025,2025,Jan,1,1,99110,1212,,,Rain,,,,,7,,0,N,Y,N
548540,1,20-Jan-2025,2025,Jan,1,1,87110,1288,28,21-30,Rain,66,11.5,18.4,West,7,18.1,0,N,Y,N
548538,1,20-Jan-2025,2025,Jan,1,1,99110,1288,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548537,1,20-Jan-2025,2025,Jan,1,9,132120,1215,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548535,1,20-Jan-2025,2025,Jan,1,7,99110,1402,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548536,1,20-Jan-2025,2025,Jan,1,1,99110,1212,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548534,1,20-Jan-2025,2025,Jan,1,1,99110,1222,30.9,31-40,Partly Cloudy,54,13.8,,West,10,20.7,0,N,N,N
548533,1,20-Jan-2025,2025,Jan,1,14,132120,1301,,,Rain,,,,,7,,0,N,Y,N
548532,1,20-Jan-2025,2025,Jan,1,1,87110,1288,26.1,21-30,Rain,71,10.4,,West,7,16.2,0,N,Y,N
548531,1,20-Jan-2025,2025,Jan,1,1,87110,1401,,,Rain,,,,,7,,0,N,Y,N
548530,1,20-Jan-2025,2025,Jan,1,1,99110,1215,,,Rain,,,,,7,,0,N,Y,N
548529,1,20-Jan-2025,2025,Jan,1,1,99110,1288,26.1,21-30,Rain,71,10.4,,West,7,16.2,0,N,Y,N
548528,1,20-Jan-2025,2025,Jan,1,1,99110,1224,26.1,21-30,Rain,71,10.4,,West,7,16.2,0,N,Y,N
548516,1,20-Jan-2025,2025,Jan,1,1,99110,1301,,,Rain,,,,,7,,0,N,Y,N
548517,1,20-Jan-2025,2025,Jan,1,1,99110,1301,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548518,1,20-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548519,1,20-Jan-2025,2025,Jan,1,1,99110,1212,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548520,1,20-Jan-2025,2025,Jan,1,1,99110,1217,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548521,1,20-Jan-2025,2025,Jan,1,1,99110,1288,,,Rain,,,,,7,,0,N,Y,N
548522,1,20-Jan-2025,2025,Jan,1,1,99110,1401,,,Rain,,,,,7,,0,N,Y,N
548523,1,20-Jan-2025,2025,Jan,1,1,99110,1301,,,Rain,,,,,7,,0,N,Y,N
548524,1,20-Jan-2025,2025,Jan,1,1,99110,1224,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548525,1,20-Jan-2025,2025,Jan,1,1,99110,1301,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548526,1,20-Jan-2025,2025,Jan,1,1,99110,1212,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548527,1,20-Jan-2025,2025,Jan,1,1,99110,1212,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548501,1,20-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548502,1,20-Jan-2025,2025,Jan,1,1,99110,1301,,,Rain,,,,,7,,0,N,Y,N
548503,1,20-Jan-2025,2025,Jan,1,1,99110,1224,,,Rain,,,,,7,,0,N,Y,N
548504,1,20-Jan-2025,2025,Jan,1,1,99110,1217,,,Rain,,,,,7,,0,N,Y,N
548505,1,20-Jan-2025,2025,Jan,1,3,99110,1215,,,Rain,,,,,7,,0,N,Y,N
548506,1,20-Jan-2025,2025,Jan,1,1,99110,1402,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548507,1,20-Jan-2025,2025,Jan,1,1,99110,1288,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548508,1,20-Jan-2025,2025,Jan,1,1,99110,1301,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548509,1,20-Jan-2025,2025,Jan,1,2,99110,1224,,,Rain,,,,,7,,0,N,Y,N
548510,1,20-Jan-2025,2025,Jan,1,1,99110,1301,,,Rain,,,,,7,,0,N,Y,N
548511,1,20-Jan-2025,2025,Jan,1,6,99110,1224,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548512,1,20-Jan-2025,2025,Jan,1,1,99110,1224,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548513,1,20-Jan-2025,2025,Jan,1,2,99110,1336,,,Rain,,,,,7,,0,N,Y,N
548514,1,20-Jan-2025,2025,Jan,1,1,99110,1224,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548515,1,20-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548483,1,20-Jan-2025,2025,Jan,1,1,99110,1402,,,Rain,,,,,7,,0,N,Y,N
548484,1,20-Jan-2025,2025,Jan,1,1,99110,1224,27,21-30,Rain,66,13.8,,West,7,15.6,0,N,Y,N
548485,1,20-Jan-2025,2025,Jan,1,6,99110,1215,,,Rain,,,,,7,,0,N,Y,N
548486,1,20-Jan-2025,2025,Jan,1,1,99110,1401,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548487,1,20-Jan-2025,2025,Jan,1,1,99110,1402,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548488,1,20-Jan-2025,2025,Jan,1,1,99110,1402,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548489,1,20-Jan-2025,2025,Jan,1,1,99110,1401,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548490,1,20-Jan-2025,2025,Jan,1,2,99110,1215,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
548491,1,20-Jan-2025,2025,Jan,1,1,99110,1215,,,Rain,,,,,7,,0,N,Y,N
548492,1,20-Jan-2025,2025,Jan,1,1,99110,1401,30,21-30,Partly Cloudy,59,13.8,21.9,WSW,10,19.5,0,N,N,N
